angDist,id,RA_ICRS,DE_ICRS,rest,b_rest,B_rest,rlen,ResFlag,ModFlag,angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,_RAJ2000,_DEJ2000,KIC,Per,BJD0,Morph,SC,LC,T3,Simbad,_RA,_DE
0.349772,2086449727486639104,298.47622033295,47.89064785612,1204.159151993610000,660.326474974220000,3481.233703758600000,1448.706940393290,1,1,4.051627,298.4763219268038,47.8907171310492,0.017,0.014,0,2086449727486639104,298.47622033295,0.3826,47.89064785612,0.4461,1.1204,0.476,-15.822,0.933,-16.09,1.115,0,227.232,1.11831,19.797192,284.002,25.7719,19.218084,467.062,22.3859,18.088484,1.129601,,,0,,,,,,298.47675,47.8896289,10619506,0.5035552,54964.989601,0.92,false,LC,1,Simbad,298.47675,47.88963
3.893463,2086449727486638208,298.47670104752,47.88966591647,1458.172771419070000,1421.576161421870000,1496.666939740120000,1448.836319768480,1,1,4.051627,298.4763219268038,47.8907171310492,0.017,0.014,0,2086449727486639104,298.47622033295,0.3826,47.89064785612,0.4461,1.1204,0.476,-15.822,0.933,-16.09,1.115,0,227.232,1.11831,19.797192,284.002,25.7719,19.218084,467.062,22.3859,18.088484,1.129601,,,0,,,,,,298.47675,47.8896289,10619506,0.5035552,54964.989601,0.92,false,LC,1,Simbad,298.47675,47.88963
0.106268,2076593258580442752,295.60978398523,40.59830837158,1105.386866056330000,1066.744293442280000,1146.879458856700000,1965.764754157170,1,1,0.104302,295.6098071274567,40.5983320906393,0.001,0.001,90,2076593258580442752,295.60978398523,0.0221,40.59830837158,0.0289,0.8773,0.0325,-4.081,0.049,-5.509,0.047,0,180038.0,1380.65,12.549953,105521.0,2442.43,12.793046,109370.0,2327.68,12.164674,0.628372,,,0,6597.25,1.1895,0.6297,2.3,9.046,295.60983,40.5983089,5376552,0.5038186,54954.083822,0.82,false,LC,1,Simbad,295.60983,40.59831
0.184208,2127964125453340160,293.95224013863,45.31822897456,663.525430704275000,602.187373945074000,738.501794859227000,1180.461558307740,1,1,0.07671,293.9521798797955,45.3182576602856,0.005,0.004,90,2127964125453340160,293.95224013863,0.1317,45.31822897456,0.1345,1.4986,0.1467,9.841,0.304,-6.662,0.26,0,12001.7,7.16455,15.490255,5390.76,18.2072,16.022263,9760.79,20.3411,14.788208,1.234055,,,0,4824.85,0.1603,0.079,0.71,0.243,293.95221,45.31826,9027841,0.5040004,55001.924897,0.48,false,LC,0,Simbad,293.95221,45.31826
0.142590,2052226427340229376,294.55847448513,39.13767427739,669.998039958276000,661.557823893492000,678.652449234281000,1973.349596893350,1,1,0.061004,294.5584549870122,39.1376376700993,0.001,0.001,90,2052226427340229376,294.55847448513,0.016,39.13767427739,0.0175,1.4639,0.0189,3.513,0.034,8.502,0.032,0,85108.0,19.4196,13.363441,45688.9,46.1825,13.70186,57483.1,71.8695,12.86307,0.838791,,,0,5804.33,0.174,0.1037,1.24,1.566,294.55844,39.13765,4069063,0.5042961,54964.906342,0.57,false,LC,1,Simbad,294.55844,39.13765
0.049243,2107498812443572480,282.50900103687,46.63438359174,1357.645110748040000,1096.727980269500000,1766.327474954640000,826.794975810487,1,1,0.173686,282.5090142127054,46.6343938511443,0.004,0.004,90,2107498812443572480,282.50900103687,0.1273,46.63438359174,0.1386,0.7194,0.1563,-2.101,0.281,-2.383,0.27,1,7491.42,14.509,16.001955,3726.4,24.665,16.423164,5944.45,20.9641,15.326641,1.096523,,,0,4985.72,0.553,0.268,,,282.509,46.6344411,9813678,0.5050786,55000.286959,0.56,false,LC,0,Simbad,282.509,46.63444
0.068300,2127378704229941120,288.59680025256,46.32601682309,869.421551110714000,849.162152170924000,890.652680781875000,845.775138139732,1,1,0.038774,288.59682085249,46.3260293765034,0.001,0.001,90,2127378704229941120,288.59680025256,0.0247,46.32601682309,0.0264,1.1218,0.0272,-3.304,0.055,-2.916,0.055,0,11397.6,5.16744,15.546335,5313.43,14.7904,16.03795,8718.39,13.4458,14.910829,1.127122,,,0,4946.0,0.1167,0.016,0.86,0.4,288.59683,46.3260381,9642018,0.505111,54964.767254,0.52,false,LC,0,Simbad,288.59683,46.32604
3.321573,2127378704227991040,288.59774583782,46.32669518481,2296.315933687330000,1355.319264383840000,3863.313010533320000,845.781131596982,1,1,0.038774,288.59682085249,46.3260293765034,0.001,0.001,90,2127378704229941120,288.59680025256,0.0247,46.32601682309,0.0264,1.1218,0.0272,-3.304,0.055,-2.916,0.055,0,11397.6,5.16744,15.546335,5313.43,14.7904,16.03795,8718.39,13.4458,14.910829,1.127122,,,0,4946.0,0.1167,0.016,0.86,0.4,288.59683,46.3260381,9642018,0.505111,54964.767254,0.52,false,LC,0,Simbad,288.59683,46.32604
0.077900,2127378704227991040,288.59774583782,46.32669518481,2296.315933687330000,1355.319264383840000,3863.313010533320000,845.781131596982,1,1,3.27848,288.5977217536139,46.3267090281939,0.021,0.02,90,2127378704227991040,288.59774583782,0.5465,46.32669518481,0.4935,-0.1216,0.5671,3.863,1.323,-3.215,1.271,0,146.139,1.11008,20.276451,123.801,18.4326,20.11958,184.771,4.74079,19.095337,1.024242,,,0,,,,,,288.59683,46.3260381,9642018,0.505111,54964.767254,0.52,false,LC,0,Simbad,288.59683,46.32604
3.384918,2127378704229941120,288.59680025256,46.32601682309,869.421551110714000,849.162152170924000,890.652680781875000,845.775138139732,1,1,3.27848,288.5977217536139,46.3267090281939,0.021,0.02,90,2127378704227991040,288.59774583782,0.5465,46.32669518481,0.4935,-0.1216,0.5671,3.863,1.323,-3.215,1.271,0,146.139,1.11008,20.276451,123.801,18.4326,20.11958,184.771,4.74079,19.095337,1.024242,,,0,,,,,,288.59683,46.3260381,9642018,0.505111,54964.767254,0.52,false,LC,0,Simbad,288.59683,46.32604
0.784497,2129284226600519936,291.95667355422,48.34702073721,956.700956795611000,941.751721924385000,972.123585782040000,896.944177020609,1,1,0.116297,291.9566624580859,48.3468029462998,0.0,0.0,0,2129284226600519936,291.95667355422,0.0137,48.34702073721,0.0164,1.0165,0.0165,1.713,0.029,50.584,0.032,0,110153.0,665.592,13.083379,67633.2,1223.7,13.275989,64395.9,1127.28,12.739774,0.536215,,,0,7046.0,0.4022,0.175,1.37,4.142,291.95663,48.3467789,10920314,0.5051686,54953.58661,0.64,true,LC,1,Simbad,291.95663,48.34678
0.070743,2073544622086884224,298.89604577414,40.28819148347,1351.091755310700000,1319.673339792960000,1384.014250732080000,2203.537893745660,1,1,0.019301,298.8960619838164,40.28820675661,0.001,0.0,0,2073544622086884224,298.89604577414,0.0129,40.28819148347,0.0195,0.7117,0.0175,-2.872,0.027,-3.547,0.035,0,97991.4,212.335,13.210396,51321.7,337.948,13.575636,68011.3,447.73,12.680467,0.895169,,,0,5585.69,,,2.97,7.749,298.89606,40.2882119,5128972,0.5053236,54965.046701,0.75,false,LC,1,Simbad,298.89606,40.28821
4.778530,2073544622086884864,298.89561471187,40.28948953021,1810.957325084890000,1735.250864040660000,1893.435568230680000,2203.440126487180,1,1,0.019301,298.8960619838164,40.28820675661,0.001,0.0,0,2073544622086884224,298.89604577414,0.0129,40.28819148347,0.0195,0.7117,0.0175,-2.872,0.027,-3.547,0.035,0,97991.4,212.335,13.210396,51321.7,337.948,13.575636,68011.3,447.73,12.680467,0.895169,,,0,5585.69,,,2.97,7.749,298.89606,40.2882119,5128972,0.5053236,54965.046701,0.75,false,LC,1,Simbad,298.89606,40.28821
0.062962,2073544622086884864,298.89561471187,40.28948953021,1810.957325084890000,1735.250864040660000,1893.435568230680000,2203.440126487180,1,1,4.813146,298.8956211895999,40.289506307149,0.001,0.001,0,2073544622086884864,298.89561471187,0.0175,40.28948953021,0.0253,0.5244,0.0239,-1.148,0.036,-3.897,0.046,0,32065.0,9.35436,14.423288,16587.6,30.0401,14.801928,22796.6,24.9626,13.867246,0.934682,,,0,5174.3,,,2.76,4.917,298.89606,40.2882119,5128972,0.5053236,54965.046701,0.75,false,LC,1,Simbad,298.89606,40.28821
3.304732,2073544622071986816,298.89674129875,40.28984199412,7823.763480360140000,4869.250145188430000,12234.082140616600000,2203.315582006090,1,1,4.813146,298.8956211895999,40.289506307149,0.001,0.001,0,2073544622086884864,298.89561471187,0.0175,40.28948953021,0.0253,0.5244,0.0239,-1.148,0.036,-3.897,0.046,0,32065.0,9.35436,14.423288,16587.6,30.0401,14.801928,22796.6,24.9626,13.867246,0.934682,,,0,5174.3,,,2.76,4.917,298.89606,40.2882119,5128972,0.5053236,54965.046701,0.75,false,LC,1,Simbad,298.89606,40.28821
4.874849,2073544622086884224,298.89604577414,40.28819148347,1351.091755310700000,1319.673339792960000,1384.014250732080000,2203.537893745660,1,1,4.813146,298.8956211895999,40.289506307149,0.001,0.001,0,2073544622086884864,298.89561471187,0.0175,40.28948953021,0.0253,0.5244,0.0239,-1.148,0.036,-3.897,0.046,0,32065.0,9.35436,14.423288,16587.6,30.0401,14.801928,22796.6,24.9626,13.867246,0.934682,,,0,5174.3,,,2.76,4.917,298.89606,40.2882119,5128972,0.5053236,54965.046701,0.75,false,LC,1,Simbad,298.89606,40.28821
0.095766,2130521658216479616,286.96042895696,46.32320654114,1060.794833084420000,1025.289737664260000,1098.796930375170000,833.240196580732,1,1,0.046211,286.9604450559182,46.3231823740655,0.001,0.001,0,2130521658216479616,286.96042895696,0.0267,46.32320654114,0.035,0.9145,0.0324,-2.582,0.057,5.613,0.075,0,10365.9,37.4142,15.649353,4692.65,93.1876,16.172842,8163.78,98.3141,14.982191,1.190651,,,0,4943.34,0.766,0.378,1.01,0.547,286.96045,46.32317,9639265,0.5063531,54964.80821,0.63,false,LC,1,Simbad,286.96045,46.32317
0.259806,2076398782466126592,295.67118439001,40.36749167489,1042.912465021430000,1020.208671893730000,1066.630707427470000,2010.745856963180,1,1,0.019729,295.6712263791355,40.3675563648942,0.001,0.001,0,2076398782466126592,295.67118439001,0.0155,40.36749167489,0.0196,0.9305,0.0212,-7.43,0.034,-15.025,0.035,0,110046.0,942.723,13.084429,62662.9,1625.74,13.358862,69918.7,1764.96,12.650437,0.708425,,,0,6297.67,,,1.86,4.926,295.67123,40.3675611,5201619,0.507276,54964.774736,0.74,false,LC,1,Simbad,295.67123,40.36756
4.069254,2076398782466126592,295.67118439001,40.36749167489,1042.912465021430000,1020.208671893730000,1066.630707427470000,2010.745856963180,1,1,3.841761,295.670983899898,40.3686116541183,0.003,0.001,0,2076398782466161664,295.6709838999,1.4799,40.36861165412,2.8267,,,,,,,0,123.239,3.1419,20.461496,,,,,,,,,,0,,,,,,295.67123,40.3675611,5201619,0.507276,54964.774736,0.74,false,LC,1,Simbad,295.67123,40.36756
0.050995,2101302789546031104,288.52145749785,40.26485139820,2732.925379107870000,2522.105638750570000,2980.750504817710000,938.828518148884,1,1,0.064692,288.5214566005454,40.2648372495917,0.001,0.001,90,2101302789546031104,288.52145749785,0.0248,40.2648513982,0.028,0.3346,0.0302,0.159,0.053,3.286,0.053,0,10346.6,4.12527,15.651371,5428.94,14.6477,16.0146,7106.5,14.7861,15.13278,0.881821,,,0,5731.75,,,1.94,3.659,288.52145,40.26482,5088735,0.5075008,55003.059771,0.57,false,LC,1,Simbad,288.52145,40.26482
2.920007,2101302789541354112,288.52171995619,40.26405142510,3549.311078404390000,2323.912916436710000,5394.235488471310000,938.863493186919,1,1,0.064692,288.5214566005454,40.2648372495917,0.001,0.001,90,2101302789546031104,288.52145749785,0.0248,40.2648513982,0.028,0.3346,0.0302,0.159,0.053,3.286,0.053,0,10346.6,4.12527,15.651371,5428.94,14.6477,16.0146,7106.5,14.7861,15.13278,0.881821,,,0,5731.75,,,1.94,3.659,288.52145,40.26482,5088735,0.5075008,55003.059771,0.57,false,LC,1,Simbad,288.52145,40.26482
0.058320,2101302789541354112,288.52171995619,40.26405142510,3549.311078404390000,2323.912916436710000,5394.235488471310000,938.863493186919,1,1,2.832496,288.5217339382712,40.2640636154111,0.01,0.01,0,2101302789541354112,288.52171995619,0.2915,40.2640514251,0.362,-0.6323,0.3742,-2.478,0.653,-2.831,0.676,0,280.686,1.53083,19.567816,163.274,20.0309,19.819092,377.929,10.3338,18.318394,1.500698,,,0,,,,,,288.52145,40.26482,5088735,0.5075008,55003.059771,0.57,false,LC,1,Simbad,288.52145,40.26482
2.935929,2101302789546031104,288.52145749785,40.26485139820,2732.925379107870000,2522.105638750570000,2980.750504817710000,938.828518148884,1,1,2.832496,288.5217339382712,40.2640636154111,0.01,0.01,0,2101302789541354112,288.52171995619,0.2915,40.2640514251,0.362,-0.6323,0.3742,-2.478,0.653,-2.831,0.676,0,280.686,1.53083,19.567816,163.274,20.0309,19.819092,377.929,10.3338,18.318394,1.500698,,,0,,,,,,288.52145,40.26482,5088735,0.5075008,55003.059771,0.57,false,LC,1,Simbad,288.52145,40.26482
0.132433,2076595835560782976,295.46300664198,40.64674181621,2580.015175419110000,2382.290392413880000,2812.615166169460000,1933.441338022810,1,1,0.072193,295.4630224252496,40.646776599419,0.001,0.001,0,2076595835560782976,295.46300664198,0.0217,40.64674181621,0.0282,0.3603,0.0314,-2.781,0.046,-8.079,0.052,1,21313.2,33.0481,14.866747,12350.0,55.4047,15.122219,13261.5,56.4694,14.455437,0.666782,,,0,6751.0,,,1.84,6.354,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
3.444684,2076595835550925312,295.46283211893,40.64583070032,3503.750470511920000,2368.540890327880000,5886.377684596980000,1933.546249908560,1,1,0.072193,295.4630224252496,40.646776599419,0.001,0.001,0,2076595835560782976,295.46300664198,0.0217,40.64674181621,0.0282,0.3603,0.0314,-2.781,0.046,-8.079,0.052,1,21313.2,33.0481,14.866747,12350.0,55.4047,15.122219,13261.5,56.4694,14.455437,0.666782,,,0,6751.0,,,1.84,6.354,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
3.559875,2076595835560782464,295.46254498135,40.64585648990,5102.430170357650000,2856.088715429760000,8729.496301946390000,1933.492622626790,1,1,0.072193,295.4630224252496,40.646776599419,0.001,0.001,0,2076595835560782976,295.46300664198,0.0217,40.64674181621,0.0282,0.3603,0.0314,-2.781,0.046,-8.079,0.052,1,21313.2,33.0481,14.866747,12350.0,55.4047,15.122219,13261.5,56.4694,14.455437,0.666782,,,0,6751.0,,,1.84,6.354,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
0.125970,2076595835550925312,295.46283211893,40.64583070032,3503.750470511920000,2368.540890327880000,5886.377684596980000,1933.546249908560,1,1,3.264962,295.4628587776956,40.6458592533364,0.003,0.003,0,2076595835550925312,295.46283211893,0.0825,40.64583070032,0.1088,0.2662,0.1217,-4.698,0.178,-6.632,0.218,0,3815.56,6.4972,16.734468,2117.36,20.0007,17.036901,3371.8,29.2058,15.942265,1.094637,,,0,5003.0,,,,,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
0.857193,2076595835560782464,295.46254498135,40.64585648990,5102.430170357650000,2856.088715429760000,8729.496301946390000,1933.492622626790,1,1,3.264962,295.4628587776956,40.6458592533364,0.003,0.003,0,2076595835550925312,295.46283211893,0.0825,40.64583070032,0.1088,0.2662,0.1217,-4.698,0.178,-6.632,0.218,0,3815.56,6.4972,16.734468,2117.36,20.0007,17.036901,3371.8,29.2058,15.942265,1.094637,,,0,5003.0,,,,,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
2.864043,2076595835550923520,295.46187656100,40.64558083457,1980.673359607660000,1666.168198223370000,2435.818448515010000,1933.417576824930,1,1,3.264962,295.4628587776956,40.6458592533364,0.003,0.003,0,2076595835550925312,295.46283211893,0.0825,40.64583070032,0.1088,0.2662,0.1217,-4.698,0.178,-6.632,0.218,0,3815.56,6.4972,16.734468,2117.36,20.0007,17.036901,3371.8,29.2058,15.942265,1.094637,,,0,5003.0,,,,,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
3.202795,2076595835560782976,295.46300664198,40.64674181621,2580.015175419110000,2382.290392413880000,2812.615166169460000,1933.441338022810,1,1,3.264962,295.4628587776956,40.6458592533364,0.003,0.003,0,2076595835550925312,295.46283211893,0.0825,40.64583070032,0.1088,0.2662,0.1217,-4.698,0.178,-6.632,0.218,0,3815.56,6.4972,16.734468,2117.36,20.0007,17.036901,3371.8,29.2058,15.942265,1.094637,,,0,5003.0,,,,,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
0.006782,2076595835560782464,295.46254498135,40.64585648990,5102.430170357650000,2856.088715429760000,8729.496301946390000,1933.492622626790,1,1,3.487509,295.4625427680093,40.6458573435971,0.018,0.009,0,2076595835560782464,295.46254498135,0.2472,40.6458564899,0.6453,-0.464,0.4399,0.39,0.587,-0.198,1.191,0,458.171,1.89021,19.035795,,,,,,,,,,0,,,,,,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
0.796161,2076595835550925312,295.46283211893,40.64583070032,3503.750470511920000,2368.540890327880000,5886.377684596980000,1933.546249908560,1,1,3.487509,295.4625427680093,40.6458573435971,0.018,0.009,0,2076595835560782464,295.46254498135,0.2472,40.6458564899,0.6453,-0.464,0.4399,0.39,0.587,-0.198,1.191,0,458.171,1.89021,19.035795,,,,,,,,,,0,,,,,,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
2.074216,2076595835550923520,295.46187656100,40.64558083457,1980.673359607660000,1666.168198223370000,2435.818448515010000,1933.417576824930,1,1,3.487509,295.4625427680093,40.6458573435971,0.018,0.009,0,2076595835560782464,295.46254498135,0.2472,40.6458564899,0.6453,-0.464,0.4399,0.39,0.587,-0.198,1.191,0,458.171,1.89021,19.035795,,,,,,,,,,0,,,,,,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
3.426945,2076595835560782976,295.46300664198,40.64674181621,2580.015175419110000,2382.290392413880000,2812.615166169460000,1933.441338022810,1,1,3.487509,295.4625427680093,40.6458573435971,0.018,0.009,0,2076595835560782464,295.46254498135,0.2472,40.6458564899,0.6453,-0.464,0.4399,0.39,0.587,-0.198,1.191,0,458.171,1.89021,19.035795,,,,,,,,,,0,,,,,,295.46301,40.6467589,5461570,0.5076606,55000.155857,0.96,false,LC,0,Simbad,295.46301,40.64676
0.066085,2132025961921646976,285.23116923885,49.46142934311,1848.455083393550000,1792.994586341430000,1907.383763911400000,809.412226635506,1,1,0.053322,285.2311494789401,49.4614424589885,0.001,0.001,0,2132025961921646976,285.23116923885,0.015,49.46142934311,0.0191,0.5118,0.0166,2.983,0.035,-3.046,0.04,0,86679.9,380.486,13.34357,56755.0,810.661,13.466378,46427.4,673.475,13.094983,0.371395,,,0,8029.0,0.765,0.384,,,285.23117,49.4614489,11495781,0.5079343,54954.041627,0.94,false,LC,1,Simbad,285.23117,49.46145
0.558367,2100450702392090496,286.64719169532,39.45475215847,604.455131979695000,564.948444966150000,649.783312839545000,880.181241218549,1,1,0.140253,286.6473924028889,39.4547585151632,0.003,0.003,90,2100450702392090496,286.64719169532,0.097,39.45475215847,0.1053,1.6355,0.1127,-35.993,0.222,-1.476,0.217,0,33828.3,97.3946,14.365166,16245.5,155.107,14.824554,29826.7,272.199,13.575406,1.249147,,,0,4689.5,0.973,0.4855,1.17,0.599,286.6474,39.45472,4349483,0.5091406,54964.907025,0.71,false,LC,1,Simbad,286.6474,39.45472
1.157384,2100450702388267136,286.64725497017,39.45445503727,600.812913539299000,575.370853575118000,628.563521008758000,880.186546982539,1,1,0.140253,286.6473924028889,39.4547585151632,0.003,0.003,90,2100450702392090496,286.64719169532,0.097,39.45475215847,0.1053,1.6355,0.1127,-35.993,0.222,-1.476,0.217,0,33828.3,97.3946,14.365166,16245.5,155.107,14.824554,29826.7,272.199,13.575406,1.249147,,,0,4689.5,0.973,0.4855,1.17,0.599,286.6474,39.45472,4349483,0.5091406,54964.907025,0.71,false,LC,1,Simbad,286.6474,39.45472
0.541580,2100450702388267136,286.64725497017,39.45445503727,600.812913539299000,575.370853575118000,628.563521008758000,880.186546982539,1,1,0.935844,286.6474495417861,39.4544628731511,0.003,0.002,90,2100450702388267136,286.64725497017,0.1109,39.45445503727,0.0537,1.6396,0.073,-34.893,0.221,-1.82,0.114,0,5348.74,7.74009,16.367737,,,,,,,,,,0,,,,,,286.6474,39.45472,4349483,0.5091406,54964.907025,0.71,false,LC,1,Simbad,286.6474,39.45472
1.264226,2100450702392090496,286.64719169532,39.45475215847,604.455131979695000,564.948444966150000,649.783312839545000,880.181241218549,1,1,0.935844,286.6474495417861,39.4544628731511,0.003,0.002,90,2100450702388267136,286.64725497017,0.1109,39.45445503727,0.0537,1.6396,0.073,-34.893,0.221,-1.82,0.114,0,5348.74,7.74009,16.367737,,,,,,,,,,0,,,,,,286.6474,39.45472,4349483,0.5091406,54964.907025,0.71,false,LC,1,Simbad,286.6474,39.45472
0.023605,2106399610054047232,285.56463549165,45.49428855488,3302.824633403840000,2920.955247222900000,3789.897337302490000,838.643846916764,1,1,0.084006,285.5646428717911,45.4942925835012,0.001,0.001,0,2106399610054047232,285.56463549165,0.0322,45.49428855488,0.0364,0.2641,0.0389,-1.202,0.069,-0.936,0.07,0,6641.99,13.3076,16.13262,4175.63,42.7017,16.299583,3802.08,26.2126,15.811867,0.487717,,,0,7587.33,0.0507,0.017,,,285.56461,45.4942889,9075704,0.5131523,54999.890308,0.68,false,LC,0,Simbad,285.56461,45.49429
0.009939,2051947769857973120,292.61860246068,38.52484925140,620.867057319693000,612.700320687081000,629.250442710330000,1611.410065908140,1,1,0.072522,292.6185993110688,38.5248480064758,0.001,0.001,0,2051947769857973120,292.61860246068,0.0167,38.5248492514,0.0221,1.5821,0.0213,0.572,0.035,0.289,0.04,0,367732.0,2030.98,11.774536,219119.0,3495.39,11.999688,221737.0,3690.54,11.397323,0.602366,,,0,6833.0,1.113,0.564,1.7,5.689,292.61862,38.52486,3448245,0.51349,54953.953327,0.69,false,LC,1,Simbad,292.61862,38.52486
0.106678,2079017303762913280,299.14949861296,44.11828300635,1304.928118901700000,1275.712810237510000,1335.487497933060000,1814.141091762940,1,1,0.068171,299.1495275683136,44.1183041250232,0.001,0.0,0,2079017303762913280,299.14949861296,0.0157,44.11828300635,0.0177,0.7378,0.0174,-4.828,0.032,-4.905,0.034,0,65339.1,723.345,13.650434,35110.9,1224.82,13.987783,45372.3,1527.13,13.119945,0.867839,,,0,5695.0,,,2.24,4.766,299.14951,44.11829,8257903,0.515065,54965.057663,0.77,false,LC,1,Simbad,299.14951,44.11829
0.121679,2076066042756926464,300.83245972282,44.17629488546,1444.041232973290000,1415.417804288560000,1473.824381345120000,1786.617722912260,1,1,0.122236,300.8324447048528,44.1763269230789,0.0,0.0,90,2076066042756926464,300.83245972282,0.0114,44.17629488546,0.0132,0.6638,0.0139,2.502,0.024,-7.441,0.024,0,81809.1,86.1488,13.406362,49301.8,182.495,13.61923,48458.7,168.962,13.04849,0.570741,,,0,7305.0,,,1.68,7.265,300.8324,44.1763381,8263940,0.5154949,54965.133991,0.92,false,LC,1,Simbad,300.8324,44.17634
0.069684,2087240894816751872,297.04353164983,49.96999074212,833.558934926736000,403.731410416701000,3016.590893006070000,1148.393817944420,1,1,1.912862,297.0435387683971,49.9700095495555,0.024,0.021,90,2087240894816751872,297.04353164983,0.7516,49.96999074212,0.6795,2.0016,0.8845,-1.063,1.544,-4.368,1.376,0,154.772,1.35878,20.214138,75.5386,6.33462,20.655966,144.063,8.54282,19.365541,1.290424,,,0,,,,,,297.04431,49.9702,11774383,0.5202271,55000.20939,0.58,false,LC,0,Simbad,297.04431,49.9702
0.054618,2102464251781210240,287.13731437800,42.14443259631,1985.878504688230000,1804.927892230430000,2205.578121717970000,862.217272478650,1,1,0.106126,287.1373234512848,42.1444461947753,0.001,0.001,90,2102464251781210240,287.137314378,0.0399,42.14443259631,0.0444,0.4731,0.049,-1.563,0.085,-3.158,0.084,0,72548.2,481.726,13.536799,44578.7,930.808,13.728569,43009.1,844.868,13.17802,0.55055,,,0,7163.0,,,2.31,12.628,287.1373,42.14447,6677225,0.5250272,54964.733473,0.89,false,LC,1,Simbad,287.1373,42.14447
0.082989,2079428967786259072,298.20036460603,45.62033351414,1206.241057791690000,1173.945592281750000,1240.329411943720000,1617.273977047390,1,1,0.064028,298.2003746038034,45.62035548042,0.001,0.001,90,2079428967786259072,298.20036460603,0.0196,45.62033351414,0.021,0.8008,0.0226,-1.624,0.042,-5.102,0.039,0,20524.8,5.84574,14.907671,10917.5,21.8427,15.256075,14031.3,27.9566,14.394175,0.8619,,,0,5791.33,0.207,0.103,1.12,1.263,298.20038,45.6203381,9237149,0.5263441,54964.960485,0.64,false,LC,1,Simbad,298.20038,45.62034
3.679682,2079428864701285248,298.19892081834,45.62045985946,1425.342817673740000,1211.610047924540000,1727.746197771600000,1617.131932099900,1,1,0.064028,298.2003746038034,45.62035548042,0.001,0.001,90,2079428967786259072,298.20036460603,0.0196,45.62033351414,0.021,0.8008,0.0226,-1.624,0.042,-5.102,0.039,0,20524.8,5.84574,14.907671,10917.5,21.8427,15.256075,14031.3,27.9566,14.394175,0.8619,,,0,5791.33,0.207,0.103,1.12,1.263,298.20038,45.6203381,9237149,0.5263441,54964.960485,0.64,false,LC,1,Simbad,298.20038,45.62034
4.585241,2079428967786259328,298.20147741479,45.62136905716,7130.591488808720000,5132.511913483130000,10145.442969136600000,1617.276792170550,1,1,0.064028,298.2003746038034,45.62035548042,0.001,0.001,90,2079428967786259072,298.20036460603,0.0196,45.62033351414,0.021,0.8008,0.0226,-1.624,0.042,-5.102,0.039,0,20524.8,5.84574,14.907671,10917.5,21.8427,15.256075,14031.3,27.9566,14.394175,0.8619,,,0,5791.33,0.207,0.103,1.12,1.263,298.20038,45.6203381,9237149,0.5263441,54964.960485,0.64,false,LC,1,Simbad,298.20038,45.62034
0.082065,2079428864701285248,298.19892081834,45.62045985946,1425.342817673740000,1211.610047924540000,1727.746197771600000,1617.131932099900,1,1,3.681109,298.1989323891405,45.6204811704101,0.003,0.003,90,2079428864701285248,298.19892081834,0.1011,45.62045985946,0.1062,0.6929,0.1128,-1.88,0.22,-4.95,0.2,0,1217.03,1.78534,17.975117,488.568,10.3306,18.629076,1223.81,9.86704,17.042639,1.586437,,,0,,,,,,298.20038,45.6203381,9237149,0.5263441,54964.960485,0.64,false,LC,1,Simbad,298.20038,45.62034
3.645105,2079428967786259072,298.20036460603,45.62033351414,1206.241057791690000,1173.945592281750000,1240.329411943720000,1617.273977047390,1,1,3.681109,298.1989323891405,45.6204811704101,0.003,0.003,90,2079428864701285248,298.19892081834,0.1011,45.62045985946,0.1062,0.6929,0.1128,-1.88,0.22,-4.95,0.2,0,1217.03,1.78534,17.975117,488.568,10.3306,18.629076,1223.81,9.86704,17.042639,1.586437,,,0,,,,,,298.20038,45.6203381,9237149,0.5263441,54964.960485,0.64,false,LC,1,Simbad,298.20038,45.62034
