,source_id,bp_rp,phot_g_mean_mag,parallax,teff_val,lum_val
671,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
672,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
673,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
674,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
675,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
676,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
677,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
678,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
679,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
680,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
681,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
682,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
683,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
684,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
685,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
686,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
687,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
688,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
689,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
690,1.6516020527440986e+18,0.586,11.5302,1.4636,6514.42,8.316379
691,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
692,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
693,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
694,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
695,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
696,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
697,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
698,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
699,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
700,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
701,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
702,2.159966820123727e+18,0.5720000000000001,8.7944,5.9056,6665.3374,6.346893
703,6.705125959806268e+18,0.479,11.9681,0.911,7189.5,14.455829000000001
704,2.1109226529942129e+18,0.503,12.0712,1.3853,7282.0,5.7010612
705,4.5322095770578975e+18,0.6759999999999999,11.5168,2.2,6350.3335,3.7310731
706,2.0909482719292165e+18,1.009,12.3085,2.5486,5298.0,1.4324473
707,2.11916208389439e+18,0.52,11.7348,0.9492,6813.0,16.390848000000002
708,2.11916208389439e+18,0.52,11.7348,0.9492,6813.0,16.390848000000002
709,2.1314517033155308e+18,0.544,11.7813,1.746,6973.0,4.6513165999999995
710,2.1314517033155308e+18,0.544,11.7813,1.746,6973.0,4.6513165999999995
711,2.1001046998268657e+18,1.385,14.0195,2.4628,4683.1733,0.36389467
712,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
713,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
714,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
715,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
716,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
717,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
718,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
719,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
720,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
721,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
722,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
723,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
724,2.1555524183780503e+18,0.775,12.133,1.6903,5900.0,3.6294453
725,2.1270953008092155e+18,0.422,12.1521,0.8416,8019.6665,
726,2.1270953008092155e+18,0.422,12.1521,0.8416,8019.6665,
727,2.1419843761728325e+18,0.455,11.571,1.5993,7659.49,6.906531299999999
728,2.1419843761728325e+18,0.455,11.571,1.5993,7659.49,6.906531299999999
729,2.1419843761728325e+18,0.455,11.571,1.5993,7659.49,6.906531299999999
730,2.1419843761728325e+18,0.455,11.571,1.5993,7659.49,6.906531299999999
731,2.1419843761728325e+18,0.455,11.571,1.5993,7659.49,6.906531299999999
732,2.1419843761728325e+18,0.455,11.571,1.5993,7659.49,6.906531299999999
733,6.446437944961022e+18,0.6809999999999999,11.0816,1.8041,6429.6104,8.277957
734,2.2898642920607168e+18,1.471,14.2465,2.378,4438.6465,0.34700817
735,2.2898642920607168e+18,1.471,14.2465,2.378,4438.6465,0.34700817
736,2.0864483487928965e+18,0.597,11.964,1.2695,5952.0,7.500711999999999
737,2.0864483487928965e+18,0.597,11.964,1.2695,5952.0,7.500711999999999
738,2.0721154974953864e+18,0.642,12.2346,1.2428,6479.75,6.029807
739,2.0843805496838848e+18,0.772,11.8638,1.1096,5918.25,10.7834835
740,2.0812864552431816e+18,0.505,11.0876,1.6166,6867.435,10.262944000000001
741,2.243037225708118e+18,1.036,12.9628,2.156,4858.5,1.1941805
742,2.0579081579741169e+18,1.154,11.9136,0.5021,4852.0,57.97280500000001
743,1.8317232229835543e+18,0.478,11.4993,0.8078,7543.75,28.723143
744,2.1802912238534472e+18,0.206,11.9759,0.6502,8915.0,
745,2.1802912238534472e+18,0.206,11.9759,0.6502,8915.0,
746,6.426589840232009e+18,0.365,11.7581,1.308,8253.75,
747,6.67841999059243e+18,1.035,11.618,3.9283,5143.6523,1.16705
748,2.2160725620338104e+18,0.463,11.5423,0.8759,7878.6665,24.053444
749,2.2160725620338104e+18,0.463,11.5423,0.8759,7878.6665,24.053444
750,2.2160725620338104e+18,0.463,11.5423,0.8759,7878.6665,24.053444
751,2.171775746817647e+18,0.885,11.8901,1.714,5657.77,4.4806457
752,2.171775746817647e+18,0.885,11.8901,1.714,5657.77,4.4806457
753,2.0054815537956024e+18,1.016,12.5425,2.1459,5329.0,1.6218145
754,2.0054815537956024e+18,1.016,12.5425,2.1459,5329.0,1.6218145
755,6.407655872043272e+18,0.767,12.3462,1.172,6048.0,6.1658935999999995
756,2.2822453293170235e+18,0.723,10.9222,2.3949,5986.2,5.4939394
757,2.2822453293170235e+18,0.723,10.9222,2.3949,5986.2,5.4939394
758,2.2823564787720456e+18,0.924,11.5974,2.0983,5330.0664,4.0502753
759,2.2823564787720456e+18,0.924,11.5974,2.0983,5330.0664,4.0502753
760,1.937783660775698e+18,0.557,10.9985,1.928,6746.77,7.823771000000001
761,1.937783660775698e+18,0.557,10.9985,1.928,6746.77,7.823771000000001
762,2.0128631250965435e+18,1.007,12.4823,0.2969,5319.0,89.69263000000001
763,2.0128631250965435e+18,1.007,12.4823,0.2969,5319.0,89.69263000000001
764,2.0128631250965435e+18,1.007,12.4823,0.2969,5319.0,89.69263000000001
765,2.39013452983205e+18,0.516,11.757,1.6271,7318.0,5.5267067
766,6.521534078039632e+18,0.5479999999999999,11.4266,1.7523,6790.0,6.3873777
767,6.521534078039632e+18,0.5479999999999999,11.4266,1.7523,6790.0,6.3873777
768,2.0175586539153103e+18,1.029,12.01,2.5745,5110.62,1.9051398999999998
769,1.9441451258232264e+18,1.029,13.0827,2.0266,5176.25,1.1313921999999998
770,4.958768033630176e+18,0.93600655,12.112872,3.2013101425748665,5540.5,1.0568167
771,4.95537136733461e+18,0.6393671,9.166172,8.069432740628365,6462.0073,2.4144523
772,1.0297437709989595e+18,0.3566761,8.455061,5.623683697329949,7813.0,9.964544
773,4.964652894740378e+18,0.7143831,11.781441,1.4772798495256358,6290.3335,6.490799
774,1.2248955100056666e+17,0.9396353,10.239445,3.0020376801262025,5331.0,6.9106603
775,5.671793318423472e+18,1.898967,4.1470094,6.20522345720754,3970.0,721.1708
776,5.435718001461109e+18,1.2643423,12.485167,4.49212566449855,4840.0,0.42918268
777,1.3480441752634084e+18,0.3879137,8.040465,5.834960882844665,7342.0,13.189687
778,1.34778280073344e+18,0.63344765,11.665227,2.250777823749793,6988.0,3.1156387000000003
779,1.346932740806217e+18,0.8826193999999999,5.317603599999999,14.131815517592207,5917.0,27.617271
780,6.667869317529833e+18,0.7106475999999999,9.168007,6.472750621353471,6047.6,3.7756598
781,4.933562966514402e+18,0.887969,8.420679,5.833603934059001,5535.5,9.546968
782,5.41582120468581e+18,0.63514614,8.840778,6.63090170360517,6375.47,4.8288527000000006
783,1.0933187015488681e+18,0.9387703000000002,11.806517,4.560140342992366,5564.0,0.6891151999999999
784,1.1219702222214611e+18,0.7392483,9.152038,6.270683278283683,5960.25,4.095936
785,5.0084545217351206e+17,0.36934566,5.8802643,9.781386039714056,7449.53,34.479084
786,1.0706762180790574e+18,0.19008541,8.542646000000001,3.7471390197495014,8696.0,
787,6.183541489240697e+18,1.5497999,10.698395,15.957528921063284,4319.055,0.21372566
788,2.7051133825413197e+17,0.88306046,11.1979,3.0738614018183945,5505.0,2.6716766
789,2.0594614243314683e+18,0.9503374,10.337846,0.5794390002673423,5384.8574,168.25905
790,2.5881167553961267e+17,0.78695965,11.844836,2.111796530715587,5874.3335,3.0357733
791,1.456865624201389e+18,0.7155236999999999,9.82146,5.048901742603221,6056.0,3.398395
792,5.392917071807507e+18,0.5339965999999999,10.2716255,3.3947680556976683,6748.1333,4.92897
793,2.526767987958944e+18,0.5957631999999999,9.731963,2.0142759856145735,6535.91,23.004047
794,2.479263244482146e+18,0.2111969,10.16838,1.9131869460139956,8441.0,
795,1.7073992098368666e+18,0.091236115,4.2148933,9.673297947960547,8733.0,
796,2.0608334730818284e+18,0.7149992,11.757856,1.802243770208393,6288.0,4.4570417
797,6.173448694052752e+18,0.37828922,8.730080000000001,2.4889238103527442,7450.0,38.584827
798,5.178405479960844e+18,0.8993025,10.096618,9.481816521278477,5556.0,0.77044815
799,6.741264909843077e+18,0.94623756,10.478848,4.360651908661601,5320.0,2.6310623
800,5.0794389924741094e+17,1.7728643,12.02356,21.12490353633606,4149.0,
801,2.3661675471689656e+18,2.1035452,12.965959,8.308501946870656,3991.665,0.117637016
802,5.706042212275987e+18,0.587389,9.171714,5.900802481783769,6462.7,4.4922504
803,9.978092804044845e+17,0.30061245,5.469628,12.294286498890912,7918.25,32.91902
804,4.962203904388326e+18,1.1618928999999998,9.32834,1.6762385116867222,4876.6865,55.90645
805,1.405847700558142e+18,0.5055360999999999,9.575913,3.8371780630116734,6800.0,7.325189
806,2.0368015204563474e+18,0.82658386,10.288883,2.1930781775473576,5588.65,12.029255
807,4.993712402945847e+18,0.7277832,11.753852,2.8719201836542854,6481.3335,1.7580789
808,4.6091026170764196e+18,0.60554314,11.686963,0.678877353537236,6864.42,33.507121999999995
809,3.4485844448966943e+18,0.115448,8.530311,1.7753716133289763,9153.0,
810,4.361339701994528e+17,1.0128317,12.431574,1.4418730924024443,5325.0,3.9810343
811,5.004017987993842e+18,0.6724644000000001,9.582993,5.994707848375702,6312.8438,2.9848084
812,1.391285764265044e+18,0.6172743,11.670625,0.9921284492003832,6882.5,15.9300585
813,3.448544866778118e+18,2.541709,14.585001,11.076154076367114,3825.53,
814,4.3599725280324186e+17,0.6263375,7.9409757,8.351228075232973,6292.6074,6.980606
815,4.4595872507070886e+17,0.94338703,10.946028,1.516907026505269,5376.0,14.03715
816,4.3553439276681856e+17,0.980855,8.003444,8.699841777783103,5344.0,6.441433999999999
817,6.544034106033072e+18,0.65524197,8.788569,4.177285224891123,6173.8,12.811163
818,3.026029280097369e+18,2.4923248,14.105754,7.1648265251583725,3386.3333,0.08595116400000001
819,3.170994425019521e+18,0.968771,10.781687,1.4001253450555655,5376.6333,19.167482
820,2.893146943331156e+18,0.7744941999999999,9.807115,7.986636791451843,5810.55,1.391309
821,3.1810489778187095e+18,0.9538832,10.819765,3.7884642992118303,5356.5,2.534233
822,9.941640557615587e+17,0.6194444,6.186858999999999,23.329975461350074,6418.5,4.4930773
823,9.941639483867089e+17,0.6416893,6.142918,23.28845513324348,6337.75,4.699485299999999
824,2.97961951706465e+17,0.6530361,9.436005,4.461174693942231,6350.0,6.1678004
825,5.317922441698512e+18,0.17012024,8.266172000000001,1.8807005110852133,8750.75,
826,5.656358850933839e+18,0.7617235,10.868647,2.4368616182988183,5630.6665,5.6917477
827,6.649357561810852e+18,-0.029967308,5.223953,2.9147530471426646,9623.333,
828,3.0023940063533773e+18,0.40319443,8.159975,4.642203352033504,7303.535,18.639904
829,1.9068827111132462e+18,1.0965385,10.807184,9.139334380733905,5051.1,0.46300024
830,2.1036398358675108e+18,0.67681694,11.5457115,1.3421088776132353,6278.0,9.772995
831,2.100107208087937e+18,-0.11387491,5.857666,4.737088174452428,8765.333,
832,6.650017646745104e+18,0.8023461999999999,10.38782,6.11998410882733,5780.27,1.390423
833,2.1001046998268657e+18,1.3854332,14.0195265,2.4627831481762974,4683.1733,0.36389467
834,2.306294844069169e+18,0.37094116,10.892371,1.5795651791187335,7720.12,13.284282
835,2.1003433625699968e+18,0.7877721999999999,12.23235,1.2943159771059616,5836.75,5.6668406
836,2.1002912388468882e+18,0.28338623,10.750088,1.3447194344545237,7963.033,21.350035
837,2.100771141312717e+18,0.6726389,9.646528,6.126730574895598,6234.0,2.6987808
838,2.100454894279989e+18,0.6817579,12.374849,0.5466715507714609,6365.5,27.413008
839,5.088684334703914e+18,0.5440520999999999,9.339792999999998,4.513372624409247,7142.0,6.6195564
840,2.099593839236863e+18,0.43638992,12.041811,0.7961550870460453,7484.3335,17.883952999999995
841,2.1006182705389092e+18,0.7366371,11.930581,1.9203064761350688,6142.0,3.358737
842,6.515929626753204e+18,0.26141548,11.443335,1.2986371009266189,8590.0,
843,4.898497925796772e+18,0.6333666,9.5874605,3.7134352321109496,6467.3335,7.734338799999999
844,3.0217238330798136e+18,2.4409952,12.805104,15.930351804829893,3890.8867,
845,2.1020572563820536e+18,0.59482193,11.3777275,1.6518058899324433,6877.0,7.525986
846,2.1014544190724795e+18,1.0955997,6.8495636,4.203887599016559,5051.3335,83.779175
847,4.878047593635895e+18,0.7858505,9.386582,7.811392365959543,5888.0,2.1336546000000003
848,2.101467956809223e+18,0.6332779000000001,10.471894,3.0586910012585315,6415.9336,5.050066
849,2.01334563459334e+17,0.8484210999999999,11.921384,2.2787679447004368,5815.0,2.4374366000000003
850,2.0528712608476052e+18,0.6534071,11.198613,2.054335389083356,6341.5,5.7370644
851,2.0512964165999375e+18,0.147439,10.256493,1.0891789139891408,8200.0,
852,2.101192082470871e+18,0.8081722,11.279206,2.006323468502228,5767.0,5.697013
853,2.0528455554651433e+18,0.8624430000000001,12.093184,1.4786194324950022,5610.9062,5.012873
854,2.1170488569055642e+18,0.34428978,6.149028,7.864822213898082,7550.0,41.848324
855,5.73117835375678e+18,0.61756897,9.402961,6.294408131012796,6321.404,3.195229
856,5.019851745707391e+18,0.7737694,9.729315,6.697880575511237,5861.0,2.1193478
857,6.180966394355427e+18,0.86970234,11.956932,2.4081333579430257,5536.25,2.1569786
858,3.050759422614537e+18,2.8556662,12.6048765,36.69933673916782,3707.6,
859,6.179179176857942e+18,0.67841816,10.419541,3.4997202178247218,6265.6,4.0559974
860,5.888257093214434e+18,2.430871,10.495741,40.96750064141477,3668.0474,0.058737762
861,3.776689473518706e+18,0.8308171999999998,9.921554,2.347751454789193,5596.0,14.712881
862,5.726416265819177e+18,0.80504704,11.246284,1.2481908081049664,5862.5,15.090172
863,3.0460360624002166e+18,0.2611642,8.017847,0.77444234577657,8283.0,
864,1.668939122054994e+17,0.99584484,11.912979,3.204693671459023,5353.0,1.2945232
865,5.168653048049055e+18,0.9433241,10.683687,7.393547682705138,5430.0,0.74753195
866,6.91776539688562e+17,0.96149826,9.214069,14.116317697070286,5384.0,0.7981921999999999
867,5.601635474333096e+18,1.0069046,10.958141,2.057644480463096,5312.5,7.607145
868,5.614635756227464e+18,-0.29688692,5.56085,1.4760061016136208,8868.667,
869,6.48386474095193e+18,0.6872729999999999,10.252258,2.424331084356982,6122.05,9.892257
870,2.0612915957880707e+18,0.8192735000000001,7.74867,0.7357655916780032,5810.0,1091.6016
871,6.580038335837488e+18,0.4120741,8.31886,4.415901215410157,7273.5,17.776625
872,6.579957899690993e+18,0.36588383,9.291517,3.19666825542771,7471.93,13.96109
873,2.2080492538838316e+18,0.9386077,6.460311,12.193225806793768,5541.3335,13.28642
874,2.595345279800583e+18,1.6641283,10.107342,21.927994452003695,4207.535,0.20667556
875,1.9244901872409948e+18,0.3188486,7.2912693,4.149188805711188,7748.75,53.19282
876,6.685950717529736e+18,0.87918377,9.0753565,10.825658772986658,5569.1997,1.5121642
877,6.685705320278557e+18,0.5967922,7.538760000000001,13.180144180918887,6541.0,4.0502080000000005
878,5.905886387735367e+18,1.0454206,9.778749,8.741879848404201,5120.3833,1.2876632
879,2.0610405935825193e+18,1.0940866000000002,11.801673,0.4853934839669429,4897.935,67.967384
880,1.9288553514787246e+18,0.2918663,8.29567,2.4363162444550843,7840.0,61.63071
881,4.965590537640949e+18,0.36890125,10.127113,1.8693426735524656,7769.6665,19.264933
882,4.854906511706572e+18,0.5685319999999999,8.850561,7.666058838342399,6589.62,3.5762227
883,3.286360197232521e+17,0.3775177,8.070037,8.172439256891261,7398.5,6.5578823
884,8.757495740283542e+17,0.8381624,10.284892,5.622251225290849,5791.0,1.8101608
885,8.757495053088777e+17,0.28297806,7.870382000000001,5.360286446087336,7848.3335,18.850536
886,4.877160184671834e+18,0.8389187,10.813629,3.00307324001899,5782.3335,3.9006536
887,2.378841235449341e+18,0.2798128,8.707516,4.462172976504425,7875.6665,12.613404
888,5.902614619108981e+18,0.47563648,8.951077,6.165792144184991,7154.9263,5.0755824999999986
889,5.50885754929629e+18,0.55495644,10.242485,3.6953768616845455,6213.0,4.286579
890,6.150072630171194e+18,0.957592,10.073891,11.684167999804066,5335.6763,0.5310155
891,3.950686363980766e+18,0.83059216,8.842214,8.148728014909008,5713.0,3.2705047
892,4.5024646951533025e+18,0.8248348,11.498003,2.4868651402884887,5648.0,3.0567524
893,4.5763263129016545e+18,0.8662443000000001,6.932150999999998,30.69459923963004,5750.0,1.3354184999999998
894,2.1625533868862426e+18,-0.12966108,6.689612,2.3119073093911298,8868.667,
895,2.0544645562878152e+18,1.6228781,11.213834,13.781956622095265,4213.8325,0.18817995
896,2.1016531514961009e+18,0.4778366,12.181685,0.6735286005250181,7320.23,21.815096
897,1.1459470661298582e+18,0.68652725,9.405689,6.102492721055123,6139.4,3.4032120000000003
898,1.1442385281399616e+18,0.81410694,10.2237425,7.969946722720728,5717.0,0.95752835
899,2.0519399744981207e+18,0.82442284,10.822276,4.0822469623071225,5690.5,2.1070008
900,2.0522558779374244e+18,1.0077572,12.523585,2.841843879697051,5330.0,0.9409212
901,1.1143084816007983e+18,0.58659935,10.191008,4.218330420019757,6542.0,3.4366586000000003
902,3.4406305133591547e+18,0.7045355,7.503004,15.280322094672039,6148.3335,3.1304846
903,1.0490878570236287e+18,0.8014631,9.6986685,5.590102538276545,5769.0,3.1460853
904,8.59626404236661e+17,0.6891326999999999,9.459526,5.4696916636309405,6129.5,4.0323467000000015
905,8.643729272139402e+17,0.69243526,8.656353999999999,9.238584732432443,6198.7993,2.956671
906,2.0762869028514135e+18,0.7191906,11.781261,1.1550903886938704,6302.05,10.616557
907,4.028787904716802e+18,0.6406411999999999,9.726851,5.846561956443275,6472.215,2.7441306
908,6.516192787989998e+18,1.3461142,11.193064,11.959232867933292,4794.36,0.20156357
909,6.542729157527628e+18,0.6080599,10.133899,3.076115716484938,6488.925,6.813053999999998
910,6.539594415522081e+18,0.6040411,7.7216770000000015,6.978332952717817,6586.4336,12.207297
911,3.352862139427822e+17,-0.05757284,7.4788130000000015,6.1243158185535975,8854.333,
912,4.823702960122921e+18,0.666337,8.632605,7.560434978746824,6134.3003,4.5196266
913,6.466658483488678e+18,0.481637,7.4004984,4.8858295090204855,7021.8633,33.61248
914,5.092361337808802e+18,0.47514725,11.933727,0.8873608565764098,7555.5,15.962746
915,6.465881953401436e+18,0.6718611999999999,8.248296,8.859787509295813,6298.805,4.672795
916,4.898014106320949e+18,0.4072857,8.954595,3.210287068693424,7338.5,18.772114
917,6.46250525011326e+18,0.77128315,6.038036,5.134723612476366,5952.5,107.56982
918,6.561814304268984e+18,0.87795734,10.560271,5.114692889027049,5485.4,1.7395506999999997
919,5.515669809812167e+18,0.3683796,8.701196000000001,5.529718542607578,7486.5,8.041651
920,2.9007825662503905e+18,0.6229429,11.757522,1.1282719847173504,6557.6665,11.349331
921,4.653000064764423e+18,1.1020736999999998,11.3118305,5.211247956775277,4974.6,0.90931857
922,4.652999862916215e+18,0.65270996,9.327803,6.7141251124146235,6411.035,3.0063887
923,5.517455219151534e+17,0.7125683,10.623746,2.3167728577688917,6129.575,7.6918006
924,5.022847128942488e+17,0.30400372,8.222705,5.904810551637647,8641.667,
925,4.823999931341641e+18,0.6330241999999999,9.203633,7.8965681732634145,6350.0,2.4383733
926,7.742747525464518e+17,0.15463114,6.6559940000000015,11.521006946696925,8493.5,
927,4.648210527690482e+18,0.72036505,8.088258999999999,9.643709553030844,6137.75,4.5857058
928,4.623970552607334e+18,1.0226974,11.987974,1.890386247942418,5307.0,3.4934766
929,4.650570251448825e+18,0.641428,10.134224,1.8615456113063193,6419.515,18.606958
930,5.265856885329447e+18,0.9397268,11.864563,2.8275220857669083,5424.6665,1.7236093999999995
931,5.265050015603242e+18,1.429327,12.093753,0.9880899986507262,4531.7427,14.054637
932,5.260710969048468e+18,0.6058569,11.594111,0.7901032182593953,6680.47,26.90636
933,2.0611300019231974e+18,0.5846739000000001,8.485635,4.0096094882856335,6556.085,18.295717
934,5.265650696835405e+18,0.7658758000000001,12.823452,1.4404456898364828,6081.6665,2.6273692000000004
935,5.26192778482341e+18,0.5859785,8.70457,6.578114057459345,6582.9336,5.5560155
936,4.939248197543951e+18,0.92698765,9.654077,10.448058414095604,5347.0,0.9761366
937,3.4674322087957484e+18,0.64604664,10.601566,1.8967091770023456,6404.0566,11.655883
938,2.949704240919004e+18,2.5886936,13.900436,7.776065252160414,3677.0,0.070410825
939,1.0701230262913821e+18,0.66529465,9.572582,7.4299765416991805,6232.267,1.9644611
940,1.0802886641254474e+18,2.748601,13.536138,17.616364654684098,4089.2273,
941,1.0757111566996541e+18,0.58774567,10.92091,3.303042630921402,6592.0,2.8615458
942,2.9489294975370685e+18,0.19518518,7.7544007,6.25298544522646,8155.3335,
943,5.759575200048743e+18,0.9370432,10.141652,9.241262566248645,5386.0,0.79240644
944,1.1279097153155039e+18,0.709733,10.715636,4.071271150741351,6094.9175,2.2909026000000003
945,1.0599446409943223e+18,0.75991726,10.3546295,4.4910714249897286,5927.5,2.6415558
946,5.05516843285349e+18,0.70601463,10.010291,5.828163653188251,6277.0,2.1316473
947,5.054137026523977e+18,1.0669651000000002,10.383148,7.852947908546917,5009.0,0.93486184
948,1.6836776244237537e+18,3.0045605,12.98671,57.508622560841005,3869.46,
949,5.056189299337096e+18,1.7135172,11.0235,15.436283121268833,4131.5977,0.18730256
950,3.8395235694532413e+18,1.296299,11.862293,6.270177495137732,5061.0,0.37149063
951,2.8891931682352476e+18,0.403327,9.306788,5.002443394804205,7278.74,5.5773644
952,2.8900310304553876e+18,0.8441620000000001,11.856081,2.6527494622189205,5767.0,1.9156084
953,2.9717664571208663e+18,1.1270552,11.253912,5.901218644004855,4984.8496,0.7462709
954,6.5601411611064e+18,0.6425743,8.663681,6.798005484844457,6376.0,5.40832
955,6.508538950109881e+18,0.8439436,8.672916,10.959719448283012,5658.8,2.1214676
956,6.511822126191002e+18,3.172412,6.379119,2.310740028383771,3307.0,1092.8867
957,6.520496139062609e+18,0.40065193,12.038073,1.2303474165381727,8063.0,
958,5.086152743542494e+18,1.4325018,8.801477,32.115963224809164,4465.53,0.2834042
959,3.33451856601052e+18,0.81181717,10.995383,2.4042771616369496,5768.2627,5.1519923
960,2.9611077570425876e+18,2.0738707,12.34947,10.747346586574938,4058.72,0.11914854
961,2.9754753117029975e+18,0.83694744,11.69616,3.2922599745379038,5668.6934,1.4508488000000002
962,2.962704213565953e+18,0.7542896,9.259579,7.183727756326925,5881.75,2.8367171
963,4.75446307078878e+18,0.59417915,10.731088,1.4852762933154908,6542.8,16.856610999999994
964,3.483671789382282e+18,0.53541756,9.833972,3.617052073131681,6815.49,6.5009055
965,2.934083857173288e+18,0.021251678,7.869092,5.832780392044518,9345.0,
966,3.1685977946131144e+18,0.3857622000000001,8.6238575,2.2672097082932123,7367.335,51.097458
967,5.644240862715386e+18,0.45283413,11.256367,1.2512080175254647,7276.86,14.800473
968,6.576042981165197e+18,0.35802746,11.150258,1.1941626375580163,7931.5,18.665949
969,5.363752044846199e+18,0.72981834,9.613801,4.457197224845587,5911.0,5.309996
970,1.1193212238322566e+18,0.72120094,8.988697,4.175366211542338,5998.0,10.722038
971,5.580149092967946e+18,2.4423618,13.56097,13.02032996680145,3395.0,0.04266825
972,6.005639958121694e+18,0.5027752000000001,8.532655,5.7222278511810005,7063.98,8.64487
973,2.0579081579741169e+18,1.1537247,11.913632000000002,0.502087395525335,4852.0,57.97280500000001
974,3.165370315668749e+18,1.0108118,11.48277,6.874671640333707,5107.55,0.4344371
975,3.759697620823568e+18,3.0511484,14.89998,14.854999535163836,3761.58,
976,7.886326564191788e+17,0.58791256,11.259251,2.654214311890628,6666.0,3.2454326
977,1.494867494837968e+18,0.69311714,10.118776,3.9088256094676415,6184.225,4.296304
978,1.6826285185321605e+18,0.68885374,8.357316,7.733768162694577,6063.9746,5.5773735
979,4.757786001088967e+18,1.7181501,6.011779,3.4668454918626948,4105.3696,381.31747
980,6.454438369522024e+17,1.1981831,11.801255,7.858304207127301,5076.0,0.24945089
981,4.759179627779754e+18,0.54264927,9.581469,4.288774497980927,6902.805,5.840721599999998
982,4.011478018283062e+18,0.4350319,6.857783,9.625034837374233,7135.9976,14.314116
983,3.94458654834701e+18,0.64419556,10.643624,2.733750935645416,6696.2734,5.394225
984,4.758403754823748e+18,0.9866829,11.567254,5.338134876624938,5344.0,0.6422467
985,4.756821557595435e+18,0.69737434,12.918353,1.1902240885086826,6277.6665,3.509875
986,5.58858705014149e+18,0.6976223000000001,9.1145115,7.047321373045127,6196.05,3.332185
987,5.092516888640339e+18,0.20033598,5.7628900000000005,11.453372765116935,8133.0,
988,8.346102126019012e+17,0.23699093,8.796727,3.572047542974139,8258.0,
989,5.587549459067657e+18,-0.067050934,5.91878,6.538637077430872,8343.0,
990,5.476967172310178e+18,0.88060856,11.3025055,3.477220950371384,5475.0,1.901923
991,5.476952058323255e+18,0.72597885,12.545191,1.2565536368306556,6011.0,4.471934
992,5.478130253750688e+18,0.97092915,10.120553999999998,8.023565716962818,5333.5,1.079017
993,5.478303942228108e+18,-0.21191692,6.1059303,2.277035341428511,8868.667,
994,5.477159247544461e+18,0.335104,9.6004925,2.7777954046681854,7583.75,13.992617
995,6.780057299276675e+18,0.3739643,9.50185,1.5263830300419965,7403.75,50.293476
996,6.542838829517539e+18,0.9758482,10.421645,6.9451856737074245,5384.3335,1.084263
997,2.90984636029205e+18,0.7885208,10.771763,3.371043210191538,5800.0,3.2138784
