angDist,_RAJ2000,_DEJ2000,GCVS,Class1,u_Class1,LCType,u_LCType,magMax,A1,A2,Fltr,Per,f_Per,SpType,Simbad,_RA,_DE,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.185003,109.1029167,73.3325,SS    Cam,DR,,EA,,10.05,0.57,0.3,V,4.8243,i,G1III+K3,Simbad,109.10292,73.3325,109.1030765053091,73.3324767607915,0.001,0.001,0,1112113066119992064,109.10304495405,0.0193,73.33240587155,0.0294,2.1071,0.0345,-2.102,0.041,-16.465,0.049,0,1.98095e+06,5.43444e+03,9.946182,9.44906e+05,7.19198e+03,10.412916,1.47273e+06,1.09935e+04,9.341610,1.071306,,,0,5320.74,,,5.05,18.402
0.437554,100.3295833,82.2672222,SV    Cam,DM,,EA,,8.4,0.71,0.15,V,0.5931,u,G5V+G3V,Simbad,100.32958,82.26722,100.3295086833224,82.2673433274964,0.001,0.001,90,1143477013259041920,100.33090212155,0.0317,82.26669193702,0.0345,11.7771,0.0396,43.546,0.059,-151.291,0.057,0,4.11259e+06,2.85551e+04,9.153077,2.08017e+06,4.80651e+04,9.556139,2.90186e+06,5.55393e+04,8.605229,0.950910,,,0,5344.75,0.4022,0.2010,1.29,1.219
0.385484,61.9554167,62.3330556,SZ    Cam,DM,,EA,,7.0,0.29,0.24,B,2.6985,i,O9.5V+B0,Simbad,61.95542,62.33306,61.9553585628447,62.3329519795915,0.002,0.002,0,476270508301993344,61.95534352986,0.0728,62.33294996627,0.0657,0.8838,0.0875,-1.621,0.128,-0.468,0.146,0,3.45453e+07,6.55537e+04,6.842394,2.03121e+07,8.89799e+04,7.082003,2.04238e+07,1.19285e+05,6.486578,0.595426,,,0,6509.72,1.2743,0.6370,32.52,1710.731
0.228441,88.7408333,59.8883333,TU    Cam,DM,,EB,,5.12,0.17,0.1,V,2.9332,,A0IV-V,Simbad,88.74083,59.88833,88.7409367270626,59.8883698280144,0.007,0.005,0,270175746685064704,88.74094949886,0.1939,59.88829263690,0.2378,7.1562,0.2336,1.488,0.341,-17.928,0.436,0,1.63192e+08,5.59110e+05,5.156619,1.14171e+08,7.56987e+05,5.207496,7.03297e+07,4.86274e+05,5.144073,0.063423,,,0,9049.00,0.3442,0.1705,,
0.509926,67.8554167,64.3625,WW    Cam,,,EA,,10.6,0.5,0.5,b,2.2744,,A:,Simbad,67.85542,64.3625,67.8553432371755,64.3626380335712,0.001,0.001,0,476214501927713792,67.85539816755,0.0249,64.36260577707,0.0213,2.1831,0.0295,5.520,0.044,-7.492,0.047,0,1.80756e+06,1.20555e+03,10.045636,1.02179e+06,1.35194e+03,10.327987,1.12138e+06,2.17124e+03,9.637539,0.690448,,,0,6146.68,,,3.39,14.746
0.366872,79.3029167,75.8347222,XZ    Cam,,,EA,,11.4,3.0,,b,11.0146,,A0,Simbad,79.30292,75.83472,79.3028095178500,75.8348206756215,0.001,0.001,0,503549456206242688,79.30287218053,0.0210,75.83482242582,0.0205,0.8072,0.0274,3.562,0.038,0.406,0.043,0,7.13245e+05,9.60934e+02,11.055268,4.27180e+05,1.12741e+03,11.274860,4.29081e+05,1.34976e+03,10.680572,0.594289,,,0,6918.00,1.4348,0.6612,4.54,42.440
0.469651,175.1029167,80.2361111,AL    Cam,,,EA,,10.5,0.8,,b,1.3283,,A5V,Simbad,175.10292,80.23611,175.1028937628681,80.2359806993348,0.001,0.001,90,1130293589667301632,175.10259485055,0.0310,80.23612041303,0.0314,3.2290,0.0319,-11.774,0.062,32.450,0.060,0,1.52184e+06,5.98292e+03,10.232440,9.76576e+05,7.48652e+03,10.377123,8.45536e+05,9.46906e+03,9.944090,0.433033,21.71,14.16,9,7610.00,0.3113,0.1633,1.38,5.795
1.482470,175.1029167,80.2361111,AL    Cam,,,EA,,10.5,0.8,,b,1.3283,,A5V,Simbad,175.10292,80.23611,175.1053412217666,80.2360884045762,0.010,0.006,0,1130293593963649664,175.10507003460,0.1880,80.23623495101,0.3179,4.4842,0.2361,-10.682,0.376,34.037,0.616,0,3.03269e+04,3.82714e+02,14.483794,,,,,,,,,,0,,,,,
0.108335,61.49,76.8866667,AN    Cam,DM,,EA,,10.4,0.8,,b,20.9986,,F8,Simbad,61.49,76.88667,61.4901300532975,76.8866607861237,0.001,0.001,0,551506893532348544,61.49029855627,0.0216,76.88665333813,0.0175,3.1019,0.0239,8.879,0.036,-1.730,0.039,0,2.97269e+06,6.99129e+02,9.505491,1.54109e+06,2.39995e+03,9.881819,2.02701e+06,1.70599e+03,8.994782,0.887037,,,0,6287.67,,,,
0.682364,67.0566667,53.0458333,AO    Cam,CWW,,EW,,9.5,0.5,,b,0.3299,,,Simbad,67.05667,53.04583,67.0568625990981,53.0456847813804,0.001,0.001,90,272148682865253632,67.05696157008,0.0487,53.04558245974,0.0358,6.6447,0.0647,13.819,0.072,-23.765,0.060,1,1.32583e+06,1.17018e+04,10.382144,6.72689e+05,1.90744e+04,10.781853,9.64040e+05,1.84375e+04,9.801682,0.980170,,,0,5212.03,0.5078,0.2395,1.38,1.259
0.386917,82.4454167,69.4958333,AS    Cam,DM,,EA,,8.57,0.62,0.4,V,3.431,,B8V+B9,Simbad,82.44542,69.49583,82.4454692209403,69.4959391907498,0.001,0.001,0,485464207916326528,82.44552062327,0.0360,69.49590375089,0.0459,1.8625,0.0621,4.182,0.082,-8.231,0.095,1,7.19233e+06,5.36129e+03,8.546191,5.19769e+06,9.46109e+03,8.561863,3.09383e+06,6.10117e+03,8.535680,0.026183,,,0,9280.00,0.4860,0.2490,,
0.010204,84.3216667,67.0427778,AT    Cam,,,EW,,9.8,0.8,0.8,b,1.3959,,A0,Simbad,84.32167,67.04278,84.3216732309012,67.0427790431870,0.001,0.001,0,481410381564377600,84.32168845227,0.0157,67.04278239780,0.0275,0.7012,0.0397,1.379,0.040,0.779,0.058,1,1.01614e+06,6.57854e+03,10.670986,6.67500e+05,1.30963e+04,10.790260,5.50472e+05,8.66631e+03,10.410081,0.380179,,,0,7983.00,0.9885,0.5082,4.81,84.631
0.113013,97.0079167,77.8261111,AV    Cam,,,EA,,11.6,0.5,,b,1.4449,,,Simbad,97.00792,77.82611,97.0078813768030,77.8260806040400,0.001,0.001,0,1140650065785228928,97.00779595904,0.0269,77.82602454189,0.0346,1.5695,0.0401,-4.184,0.054,-13.021,0.063,0,6.48590e+05,8.61807e+02,11.158441,4.32092e+05,1.05172e+03,11.262448,3.26127e+05,1.30563e+03,10.978453,0.283996,,,0,8297.33,0.5748,0.2783,,
0.228496,101.87,69.6291667,AW    Cam,CB,,EB,,8.22,0.44,0.14,V,0.7713,,A0V,Simbad,101.87,69.62917,101.8700327814349,69.6291042630739,0.001,0.001,0,1106402718122325760,101.87002081433,0.0263,69.62906771810,0.0423,3.3206,0.0488,-0.968,0.059,-8.488,0.075,1,9.55608e+06,2.96539e+04,8.237666,6.51636e+06,1.16433e+05,8.316375,3.96492e+06,6.27211e+04,8.266335,0.050040,,,0,9204.50,0.1882,0.1040,,
0.157170,126.4658333,77.2186111,AY    Cam,DM,,EA,,9.69,0.57,0.54,V,2.735,,G0,Simbad,126.46583,77.21861,126.4657786341238,77.2185691500354,0.001,0.001,0,1137428256197026688,126.46567662044,0.0182,77.21854650283,0.0227,1.9182,0.0243,-5.242,0.036,-5.260,0.045,0,2.61071e+06,1.17525e+03,9.646468,1.60847e+06,2.74088e+03,9.835355,1.43839e+06,3.28192e+03,9.367231,0.468123,,,0,7167.61,1.2670,0.6360,3.41,27.647
0.422869,138.6604167,81.9416667,AZ    Cam,,,EB,,10.1,0.8,0.7,b,1.3192,,F0,Simbad,138.66042,81.94167,138.6601606432764,81.9417785449401,0.001,0.001,90,1145650163630708864,138.65995756806,0.0225,81.94172794347,0.0258,1.7692,0.0297,-6.612,0.049,-11.753,0.048,0,2.42901e+06,1.09523e+04,9.724794,1.42481e+06,2.63705e+04,9.966999,1.30980e+06,2.45488e+04,9.468907,0.498092,,,0,6806.00,,,3.94,30.046
0.212442,49.4133333,64.2055556,CP    Cam,,,EB,,10.75,0.48,,Hp,,,,Simbad,49.41333,64.20556,49.4133717569526,64.2056121891014,0.001,0.001,0,490983485710031616,49.41335208678,0.0363,64.20560546190,0.0310,1.8243,0.0495,-1.988,0.061,-1.562,0.076,1,1.08297e+06,6.52887e+03,10.601826,6.33928e+05,1.14474e+04,10.846288,6.56769e+05,1.17760e+04,10.218389,0.627899,,,0,6493.50,,,2.80,12.588
0.470010,55.6495833,77.1702778,CU    Cam,,,EA,,7.94,0.24,,Hp,,,,Simbad,55.64958,77.17028,55.6497272654544,77.1704043840465,0.003,0.002,0,554378989702522368,55.64949463843,0.1011,77.17045381682,0.0888,5.5757,0.1209,-11.997,0.158,11.481,0.169,0,1.35644e+07,7.15880e+03,7.857368,9.33702e+06,1.93911e+04,7.925868,6.18790e+06,1.64836e+04,7.783063,0.142805,,,0,8172.33,0.3433,0.1670,,
0.365123,55.4575,53.2936111,CV    Cam,,,EB,,9.42,0.24,,Hp,,,,Simbad,55.4575,53.29361,55.4576144691269,53.2936859689978,0.001,0.001,90,444098488834110464,55.45761889682,0.0346,53.29368551723,0.0229,2.0576,0.0392,0.615,0.082,-0.105,0.063,0,2.90606e+06,1.37370e+04,9.530106,1.63974e+06,1.96743e+04,9.814452,1.87267e+06,1.50612e+04,9.080767,0.733686,,,0,6022.40,,,4.75,26.790
0.310672,59.6591667,53.9886111,DD    Cam,,,EB,,7.04,0.19,,Hp,,,,Simbad,59.65917,53.98861,59.6592048316977,53.9886944346326,0.001,0.001,90,252190725755396864,59.65926855553,0.0393,53.98861988347,0.0243,5.2977,0.0434,8.702,0.074,-17.315,0.058,1,3.08124e+07,5.93853e+04,6.966550,1.94907e+07,1.16731e+05,7.126822,1.62589e+07,1.00260e+05,6.734194,0.392627,,,0,7307.97,1.1720,0.5890,4.09,42.969
0.063937,67.1754167,79.7019444,DI    Cam,,,EA,,7.85,0.24,,Hp,,,,Simbad,67.17542,79.70194,67.1753758008301,79.7019282146059,0.001,0.001,0,556510633510697984,67.17408689271,0.0258,79.70179354264,0.0226,9.4510,0.0292,-53.516,0.043,-31.279,0.049,0,1.65381e+07,4.26906e+03,7.642154,9.44403e+06,2.09929e+04,7.913495,9.92402e+06,2.86521e+04,7.270201,0.643293,-20.38,12.58,17,6325.50,,,2.23,7.174
0.130040,66.7645833,71.7813889,DK    Cam,,,EA,,7.6,0.11,,Hp,,,,Simbad,66.76458,71.78139,66.7646702820357,71.7813651243769,0.001,0.001,0,500429076568558720,66.76482258476,0.0253,71.78128127843,0.0256,3.1523,0.0352,11.059,0.048,-19.474,0.051,1,1.83554e+07,4.34919e+03,7.528959,1.24438e+07,1.50868e+04,7.614009,8.67097e+06,1.80116e+04,7.416751,0.197258,,,0,8240.00,0.6780,0.3390,,
0.218786,70.6925,72.9783333,DN    Cam,CWW,,EW,,8.28,0.46,,Hp,,,,Simbad,70.6925,72.97833,70.6926737908749,72.9783000546533,0.001,0.001,0,500972789364298112,70.69242766018,0.0236,72.97824630567,0.0286,6.3490,0.0381,-16.734,0.049,-12.484,0.070,1,8.68908e+06,8.91316e+04,8.340931,5.47209e+06,1.67296e+05,8.506005,4.90536e+06,1.44525e+05,8.035243,0.470762,,,0,7750.62,0.7890,0.4063,1.63,8.641
0.394737,72.6045833,63.3330556,DP    Cam,,,,,9.9,0.54,,Hp,,,,Simbad,72.60458,63.33306,72.6045415833553,63.3329475610304,0.001,0.001,0,478737331356716800,72.60663662086,0.0245,63.33208925320,0.0205,35.5290,0.0353,218.381,0.044,-199.350,0.048,1,3.47005e+06,9.30682e+02,9.337527,1.31275e+06,1.05864e+03,10.055930,3.05518e+06,2.05122e+03,8.549328,1.506602,24.79,0.32,18,4259.31,0.1233,0.0605,0.72,0.156
0.454301,73.5616667,58.6369444,DQ    Cam,,,,,8.12,0.11,,Hp,,,,Simbad,73.56167,58.63694,73.5618129026297,58.6370450730870,0.001,0.001,90,284036087186363520,73.56179988159,0.0362,58.63700602021,0.0314,2.2071,0.0457,-1.574,0.058,-9.070,0.057,0,1.23086e+07,6.08188e+03,7.962845,7.50801e+06,1.04206e+04,8.162576,6.91951e+06,7.95180e+03,7.661732,0.500844,,,0,7034.19,1.2890,0.6467,6.67,98.150
0.405083,78.4904167,56.5080556,DT    Cam,,,,,8.17,0.06,,Hp,,,,Simbad,78.49042,56.50806,78.4903967262495,56.5079436180499,0.001,0.001,90,279860760500704000,78.49035305364,0.0600,56.50778551798,0.0503,5.4096,0.0711,-5.597,0.079,-36.720,0.078,1,1.09471e+07,3.89269e+03,8.090122,7.30863e+06,6.07648e+03,8.191797,5.35325e+06,6.34789e+03,7.940376,0.251421,,,0,8006.00,0.4772,0.2335,,
0.575109,79.86625,58.1175,DV    Cam,,,EA,,6.1,0.2,,Hp,,,,Simbad,79.86625,58.1175,79.8660831509773,58.1173667535775,0.001,0.001,0,280298812805235456,79.86612845646,0.0508,58.11728566974,0.0457,3.1406,0.0571,5.558,0.073,-18.832,0.075,0,6.89829e+07,3.41131e+04,6.091512,5.06888e+07,8.16130e+04,6.089108,2.86562e+07,5.16426e+04,6.118874,-0.029767,,,0,9607.50,0.2345,0.1107,,
0.205204,119.4158333,77.5763889,FH    Cam,,,EW,,6.91,0.06,,Hp,,,,Simbad,119.41583,77.57639,119.4156229231707,77.5764235505412,0.001,0.001,0,1138343737065678720,119.41566878976,0.0230,77.57632710265,0.0357,3.7836,0.0343,2.292,0.047,-22.401,0.061,0,3.59271e+07,3.41089e+04,6.799810,2.29305e+07,8.01806e+04,6.950355,1.84640e+07,5.64085e+04,6.596107,0.354248,,,0,7453.00,,,5.96,98.810
0.158493,140.7416667,77.2197222,FN    Cam,CWA,,EW,,8.6,0.46,,Hp,,,,Simbad,140.74167,77.21972,140.7418586355435,77.2197105576174,0.001,0.001,90,1131545078714444032,140.74178425422,0.0331,77.21958832895,0.0367,4.3806,0.0380,-3.822,0.066,-28.389,0.065,0,6.48175e+06,6.65531e+04,8.659136,3.99091e+06,1.23285e+05,8.848709,3.81213e+06,1.12738e+05,8.309000,0.539709,,,0,7030.00,,,2.44,13.120
1.441011,55.3808333,67.0791667,GH    Cam,,,EA,,13.8,3.2,,B,,,,Simbad,55.38083,67.07917,55.3809695071880,67.0787699498909,0.000,0.000,0,493233327017255424,55.38095867197,0.0089,67.07876903717,0.0122,0.4284,0.0159,-0.980,0.017,-0.212,0.028,0,6.99615e+04,1.40674e+02,13.576219,3.57809e+04,2.03099e+02,13.967261,5.06023e+04,3.85769e+02,13.001493,0.965768,,,0,5331.40,2.0803,1.0520,4.64,15.703
0.400771,95.1483333,67.2563889,HQ    Cam,,,EA,,12.1,2.2,,b,,,,Simbad,95.14833,67.25639,95.1482922497691,67.2564990881916,0.001,0.001,0,1105121202959270784,95.14830278116,0.0186,67.25650155642,0.0244,0.5889,0.0324,0.946,0.035,0.573,0.046,1,2.02878e+05,3.25919e+02,12.420280,1.33008e+05,5.18938e+02,12.541692,1.08680e+05,3.36829e+02,12.171548,0.370144,,,0,8230.00,0.6590,0.2987,,
0.988538,109.81,65.9625,HS    Cam,,,EA,,19.4,4.0,,B,,,,Simbad,109.81,65.9625,109.8104796272595,65.9623070423583,0.008,0.004,0,1101817445394854400,109.81051326105,0.1368,65.96226841526,0.3021,2.1853,0.3103,3.182,0.251,-8.971,0.500,0,4.03959e+02,8.91070e+00,19.172523,2.65485e+02,1.71158e+01,19.291286,3.17262e+02,2.49064e+01,18.508375,0.782911,,,0,,,,,
0.375736,122.9279167,76.0813889,HV    Cam,,,EA,,15.2,0.52,,V,,,,Simbad,122.92792,76.08139,122.9283433765615,76.0814078614478,0.001,0.001,0,1135939380014024704,122.92830299853,0.0150,76.08141409737,0.0212,0.7533,0.0216,-2.256,0.033,1.448,0.041,0,1.97341e+04,4.65157e+01,14.950322,9.87136e+03,6.20392e+01,15.365445,1.43906e+04,5.84459e+01,14.366722,0.998723,,,0,5338.21,0.6885,0.3430,1.40,1.431
0.383387,126.8929167,83.8825,HW    Cam,,,EA,,10.3,0.45,,V,,,,Simbad,126.89292,83.8825,126.8929074464611,83.8823935082941,0.001,0.001,0,1149193614729833088,126.89265631697,0.0189,83.88228784664,0.0261,3.2445,0.0220,-6.216,0.037,-24.541,0.048,1,1.21425e+06,1.27613e+03,10.477598,6.63592e+05,2.37222e+03,10.796635,7.83969e+05,2.16752e+03,10.026174,0.770461,,,0,5764.40,,,2.14,4.559
0.949693,66.52875,54.4716667,IQ    Cam,,,,,14.48,0.15,,Rc,,,,Simbad,66.52875,54.47167,66.5286041964186,54.4714168728266,0.001,0.001,90,275533323251882496,66.52863596742,0.0313,54.47137800153,0.0204,1.4634,0.0373,4.288,0.047,-9.028,0.037,0,2.60219e+04,2.30236e+01,14.650018,1.82515e+04,8.10398e+01,14.698140,1.28667e+04,3.57328e+01,14.488256,0.209884,,,0,9312.25,0.0193,0.0097,,
0.267037,85.7716667,68.6686111,LR    Cam,,,EW,,10.7,0.63,,V,,,,Simbad,85.77167,68.66861,85.7714681522511,68.6686280093469,0.001,0.000,0,484756264165992448,85.77150232405,0.0128,68.66861475120,0.0207,4.7332,0.0270,2.887,0.031,-3.079,0.042,1,1.10499e+06,7.74991e+03,10.579967,5.61435e+05,1.22372e+04,10.978140,7.71446e+05,1.53476e+04,10.043655,0.934485,,,0,5371.75,0.8443,0.4523,1.64,2.021
0.976908,89.565,59.7727778,LT    Cam,,,EW,,14.5,0.2,,V,,,,Simbad,89.565,59.77278,89.5646377595442,59.7729787529743,0.001,0.001,0,270138088411765504,89.56458125610,0.0352,59.77300271279,0.0356,1.1403,0.0434,-6.607,0.061,5.565,0.062,0,1.62986e+04,8.48672e+01,15.157990,7.31339e+03,1.27768e+02,15.691092,1.30450e+04,2.01379e+02,14.473309,1.217783,,,0,4871.47,,,1.05,0.563
0.421436,89.8570833,59.8566667,LV    Cam,,,EW,,16.0,0.4,,V,,,,Simbad,89.85708,59.85667,89.8569516436393,59.8565700907307,0.002,0.002,0,270139527224869248,89.85697286660,0.0737,59.85655722147,0.0789,0.1416,0.0724,2.475,0.124,-2.989,0.129,0,4.16301e+03,3.48578e+01,16.639847,2.29017e+03,6.40063e+01,16.951717,2.90862e+03,7.35803e+01,16.102703,0.849014,,,0,5746.11,,,,
0.521742,130.98375,19.0341667,S     Cnc,S,,EA,,8.29,1.96,0.1,V,9.4846,u,B9V+G8IV,Simbad,130.98375,19.03417,130.9839028723773,19.0341776532783,0.002,0.001,90,661017766324783360,130.98381450474,0.0534,19.03418776947,0.0343,2.8962,0.0612,-19.402,0.111,2.350,0.076,1,9.60398e+06,1.61571e+04,8.232238,6.42095e+06,2.24045e+04,8.332390,4.78962e+06,3.33502e+04,8.061167,0.271223,,,0,8154.00,,,,
0.509520,129.3754167,23.5616667,RU    Cnc,DR,,EA,,10.1,1.15,0.11,V,10.173,,F9V:+G9V:,Simbad,129.37542,23.56167,129.3755268368818,23.5615675043522,0.001,0.001,90,666399502082599296,129.37542502917,0.0301,23.56156358617,0.0199,2.3852,0.0373,-21.674,0.060,-0.910,0.041,1,2.12071e+06,2.90024e+03,9.872162,1.07018e+06,3.88059e+03,10.277750,1.48074e+06,5.24019e+03,9.335724,0.942026,,,0,5413.00,,,4.43,15.196
0.327017,129.9775,19.8219444,RY    Cnc,S,,EA,,12.99,2.53,,V,1.0929,d,,Simbad,129.9775,19.82194,129.9775879629496,19.8219069326396,0.001,0.001,90,661312023123990912,129.97753097898,0.0420,19.82190515062,0.0304,0.8535,0.0569,-12.451,0.088,-0.414,0.055,0,1.39357e+05,2.29412e+02,12.828047,8.68322e+04,3.38902e+02,13.004686,8.05271e+04,2.74774e+02,12.497065,0.507622,,,0,7211.49,0.9750,0.4918,1.75,7.464
0.685937,129.7854167,31.7955556,RZ    Cnc,S,,EA,,8.67,1.36,0.54,V,21.643,,K2III+K4III,Simbad,129.78542,31.79556,129.7855839708664,31.7956824572521,0.001,0.001,90,709587249372597760,129.78555847201,0.0364,31.79560662395,0.0220,2.6559,0.0448,-5.034,0.069,-17.613,0.046,1,5.68806e+06,6.54350e+04,8.800956,2.40675e+06,8.00078e+04,9.397810,5.57572e+06,1.45905e+05,7.896167,1.501643,,,0,4471.00,,,10.72,41.368
0.814493,133.0691667,9.0886111,TU    Cnc,S,,EA,,9.9,2.5,,b,5.5615,,A0,Simbad,133.06917,9.08861,133.0693874021519,9.0885503201544,0.001,0.001,90,597386215222152960,133.06943925382,0.0370,9.08851155070,0.0224,1.4239,0.0466,11.892,0.077,-9.005,0.052,0,1.43049e+06,1.76245e+03,10.299652,9.23045e+05,1.65820e+03,10.438331,7.63546e+05,2.57255e+03,10.054832,0.383498,,,0,7858.00,0.9840,0.4870,2.88,28.535
0.437981,127.4054167,12.4555556,TW    Cnc,DG,,EA,,8.5,0.47,0.1,V,70.76,,G8III+A8,Simbad,127.40542,12.45556,127.4055022365337,12.4556440610806,0.002,0.001,90,602772619608485120,127.40547696360,0.0441,12.45561094717,0.0335,2.3379,0.0617,-5.732,0.099,-7.691,0.065,0,8.91552e+06,3.87125e+03,8.313000,4.64065e+06,8.28315e+03,8.684940,6.02175e+06,1.45874e+04,7.812613,0.872327,50.05,12.61,8,5642.10,,,8.44,65.029
1.426367,130.0075,18.9997222,TX    Cnc,CWW,,EW,,10.0,0.35,,V,0.3829,,F8V+F7V,Simbad,130.0075,18.99972,130.0070997840104,18.9998396271246,0.001,0.001,90,661190015991474688,130.00693505219,0.0483,18.99978595013,0.0325,5.3239,0.0589,-36.176,0.096,-12.467,0.066,0,1.81760e+06,1.08255e+04,10.039619,9.65170e+05,1.79793e+04,10.389878,1.19260e+06,2.17997e+04,9.570685,0.819193,,,0,5787.25,0.7150,0.3555,1.58,2.531
0.091505,120.62875,15.1783333,UU    Cnc,,,EB,,8.68,0.67,0.52,V,96.71,,K4III,Simbad,120.62875,15.17833,120.6287401297231,15.1783097345827,0.001,0.001,90,654808519221768192,120.62870834554,0.0432,15.17829256173,0.0245,1.2198,0.0517,-7.125,0.086,-3.989,0.049,0,1.00460e+07,4.43742e+04,8.183380,3.58497e+06,3.00023e+04,8.965175,9.08635e+06,1.55369e+05,7.365947,1.599228,78.47,8.85,11,4331.33,0.5353,0.2950,34.10,368.658
0.433928,120.8475,19.1816667,UZ    Cnc,,,EA,,11.2,0.7,0.2,b,11.5815,,G0,Simbad,120.8475,19.18167,120.8475071255079,19.1817870474698,0.001,0.001,90,669333858098721920,120.84751413077,0.0305,19.18177652036,0.0183,1.3171,0.0339,1.537,0.061,-2.445,0.036,0,1.12252e+06,5.24473e+03,10.562876,4.82653e+05,7.42145e+03,11.142302,9.02481e+05,1.32874e+04,9.873324,1.268977,,,0,4799.88,,,7.87,29.647
0.183474,137.4525,30.4269444,WW    Cnc,,,EA,,10.5,1.1,,b,1.116,,F7+A6,Simbad,137.4525,30.42694,137.4525129693242,30.4268946772008,0.002,0.001,90,699818436453891200,137.45243399569,0.0631,30.42683249440,0.0357,3.2994,0.1005,-15.816,0.129,-14.442,0.069,1,1.36300e+06,1.66765e+03,10.352125,7.93817e+05,2.58803e+03,10.602087,8.25738e+05,3.10069e+03,9.969813,0.632274,,,0,6639.75,,,1.66,4.843
0.159018,131.7116667,32.8513889,WX    Cnc,CB,,EA,,10.5,0.7,0.2,b,1.2246,,F2,Simbad,131.71167,32.85139,131.7116803485717,32.8513462425188,0.001,0.001,90,710080556433458688,131.71171840313,0.0336,32.85122486044,0.0235,3.6313,0.0416,7.425,0.066,-28.192,0.047,0,1.67445e+06,2.08314e+03,10.128683,9.62005e+05,3.24258e+03,10.393445,1.02643e+06,3.34628e+03,9.733597,0.659848,,,0,6471.33,0.5527,0.2547,1.76,4.913
0.703993,135.48125,26.6897222,WY    Cnc,CB,,EA,,9.51,0.63,0.09,V,0.8294,,G5V,Simbad,135.48125,26.68972,135.4810457269352,26.6896519724592,0.002,0.002,90,691776539688562048,135.48097211402,0.1039,26.68944739119,0.0628,14.1163,0.0898,-15.276,0.159,-47.516,0.131,0,3.88793e+06,3.62294e+03,9.214069,1.95671e+06,5.09143e+03,9.622572,2.75638e+06,5.09870e+03,8.661074,0.961498,,,0,5384.00,0.3157,0.1577,1.03,0.798
0.486434,128.6620833,31.3075,YY    Cnc,,,,,11.3,0.4,,b,0.5557,,F2,Simbad,128.66208,31.3075,128.6620942265405,31.3076347976654,0.002,0.002,90,709632677243490304,128.66211911580,0.0648,31.30759123485,0.0524,1.8312,0.0897,4.939,0.132,-10.118,0.099,0,7.31202e+05,5.77583e+03,11.028272,4.56980e+05,9.84156e+03,11.201646,4.11522e+05,7.95662e+03,10.725937,0.475709,0.61,10.90,8,7541.00,,,1.72,8.623
0.427854,119.27875,10.9847222,ZZ    Cnc,,,EA,,9.4,1.5,,b,25.595,,A8IV-V:+K0III:,Simbad,119.27875,10.98472,119.2786544006378,10.9846492788060,0.001,0.001,90,3150474136433928064,119.27864719271,0.0387,10.98464518761,0.0218,1.6256,0.0459,-1.643,0.077,-0.950,0.042,0,5.69650e+06,5.33063e+03,8.799346,3.16158e+06,9.60890e+03,9.101626,3.61534e+06,9.70886e+03,8.366549,0.735078,-1.08,6.36,6,5924.57,,,8.72,84.473
0.470498,129.405,14.5986111,AB    Cnc,,,EA,,14.0,1.0,,b,,,,Simbad,129.405,14.59861,129.4051343013163,14.5986248793124,0.001,0.001,90,657527370958568704,129.40514690739,0.0317,14.59854120888,0.0223,1.4811,0.0422,2.833,0.070,-19.433,0.043,0,1.50437e+05,1.32401e+03,12.744981,7.38758e+04,2.26602e+03,13.180133,1.07206e+05,3.49450e+03,12.186374,0.993759,,,0,5282.00,,,2.01,2.844
0.178560,131.1129167,12.8755556,AC    Cnc,,,EA,,13.8,1.6,0.9,V,0.3005,,pec(e),Simbad,131.11292,12.87556,131.1129675685890,12.8755545831317,0.001,0.001,90,602285226719526784,131.11294858824,0.0303,12.87556953487,0.0187,1.4856,0.0384,-4.297,0.063,3.473,0.040,0,3.72472e+04,6.42641e+02,14.260632,2.43523e+04,7.78800e+02,14.385037,2.76872e+04,6.29206e+02,13.656224,0.728813,,,0,5962.00,,,0.76,0.660
0.778282,132.9079167,11.8491667,AH    Cnc,CWW,,EW,,13.31,0.38,0.37,V,0.3604,,F5-F7,Simbad,132.90792,11.84917,132.9076973697231,11.8491923972263,0.001,0.000,90,604918213470564992,132.90765000525,0.0194,11.84918012152,0.0124,1.0644,0.0242,-10.766,0.041,-2.851,0.026,0,8.85950e+04,5.63905e+02,13.319842,4.94504e+04,1.00310e+03,13.615964,5.77416e+04,1.16991e+03,12.858198,0.757766,,,0,5798.52,0.5707,0.3213,1.74,3.084
0.284042,132.86125,11.9366667,ET    Cnc,,,EW,,15.96,0.12,,V,,,,Simbad,132.86125,11.93667,132.8613137403346,11.9367150348201,0.001,0.001,90,604923947251366656,132.86126645301,0.0345,11.93670218113,0.0231,1.1844,0.0442,-10.745,0.073,-2.985,0.050,0,1.21725e+04,2.50369e+01,15.474914,5.10122e+03,4.44423e+01,16.082205,1.04459e+04,7.52046e+01,14.714553,1.367652,,,0,4860.52,0.9557,0.4487,0.88,0.391
